#RIC,Date-Time,Type,Price,Volume,Bid Price,Bid Size,Ask Price,Ask Size,direction
GSK.L,2011-02-01T16:13:26.226050000Z,Quote,,,1144,13528,1144.5,10006,0
GSK.L,2011-02-01T16:13:27.736552000Z,Quote,,,1144,14158,1144.5,10006,0
GSK.L,2011-02-01T16:13:27.740116000Z,Quote,,,1144,14158,1144.5,8806,0
GSK.L,2011-02-01T16:13:28.876449000Z,Quote,,,1144,14158,1144.5,10006,0
GSK.L,2011-02-01T16:13:30.158594000Z,Quote,,,1144,14158,1144.5,8806,0
GSK.L,2011-02-01T16:13:30.169952000Z,Quote,,,1144,14558,1144.5,8806,0
GSK.L,2011-02-01T16:13:30.169952000Z,Quote,,,1144,14558,1144.5,8216,0
GSK.L,2011-02-01T16:13:31.864725000Z,Quote,,,1144,15058,1144.5,8216,0
GSK.L,2011-02-01T16:13:31.864725000Z,Quote,,,1144,15158,1144.5,8216,0
GSK.L,2011-02-01T16:13:31.864725000Z,Quote,,,1144,15458,1144.5,8216,0
GSK.L,2011-02-01T16:13:31.864725000Z,Quote,,,1144,15458,1144.5,8128,0
GSK.L,2011-02-01T16:13:31.864725000Z,Quote,,,1144,15458,1144.5,8028,0
GSK.L,2011-02-01T16:13:31.864725000Z,Quote,,,1144,15458,1144.5,7628,0
GSK.L,2011-02-01T16:13:31.864725000Z,Quote,,,1144,15758,1144.5,7628,0
GSK.L,2011-02-01T16:13:31.864725000Z,Trade,1144.5,1647,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:31.864725000Z,Trade,1144.5,1532,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:31.864725000Z,Trade,1144.5,2986,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:31.864725000Z,Trade,1144.5,32,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:31.868584000Z,Trade,1144.5,431,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:31.868584000Z,Trade,1144.5,1000,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:31.868584000Z,Quote,,,1144,15758,1145,37645,0
GSK.L,2011-02-01T16:13:31.868584000Z,Quote,,,1144,15458,1145,37645,0
GSK.L,2011-02-01T16:13:31.868584000Z,Quote,,,1144,14958,1145,37645,0
GSK.L,2011-02-01T16:13:31.868584000Z,Quote,,,1144,14858,1145,37645,0
GSK.L,2011-02-01T16:13:31.868584000Z,Quote,,,1144,14558,1145,37645,0
GSK.L,2011-02-01T16:13:31.868584000Z,Quote,,,1144,14558,1145,38045,0
GSK.L,2011-02-01T16:13:31.871324000Z,Quote,,,1144,14558,1145,39032,0
GSK.L,2011-02-01T16:13:31.871324000Z,Quote,,,1144,14558,1145,39432,0
GSK.L,2011-02-01T16:13:31.871324000Z,Quote,,,1144,14558,1145,42002,0
GSK.L,2011-02-01T16:13:31.871324000Z,Quote,,,1144,14558,1145,37727,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144,15558,1145,37727,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144,15558,1145,30727,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144,15975,1145,30727,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144,15975,1145,29740,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144,16579,1145,29740,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144,22479,1145,29740,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144.5,600,1145,29740,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144.5,600,1145,31891,0
GSK.L,2011-02-01T16:13:31.875404000Z,Quote,,,1144,22996,1145,31891,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22996,1145,32491,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22479,1145,32491,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22479,1145,33091,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22479,1145,32816,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22479,1145,30246,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22479,1145,27196,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22479,1145,26866,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22479,1145,24990,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22479,1145,28450,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22062,1145,28450,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22062,1145,28050,0
GSK.L,2011-02-01T16:13:31.885298000Z,Quote,,,1144,22062,1144.5,1,0
GSK.L,2011-02-01T16:13:31.891834000Z,Quote,,,1144,22062,1144.5,2052,0
GSK.L,2011-02-01T16:13:31.891834000Z,Quote,,,1144,21458,1144.5,2052,0
GSK.L,2011-02-01T16:13:31.891834000Z,Trade,1144.5,1,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:31.891834000Z,Trade,1144.5,99,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:31.891834000Z,Quote,,,1144,21458,1144.5,1952,0
GSK.L,2011-02-01T16:13:31.895946000Z,Quote,,,1144,15558,1144.5,1952,0
GSK.L,2011-02-01T16:13:31.895946000Z,Quote,,,1144,15558,1145,27180,0
GSK.L,2011-02-01T16:13:31.895946000Z,Quote,,,1144,15558,1145,27580,0
GSK.L,2011-02-01T16:13:31.947616000Z,Quote,,,1144,15558,1145,28260,0
GSK.L,2011-02-01T16:13:31.947616000Z,Quote,,,1144,15558,1145,28754,0
GSK.L,2011-02-01T16:13:31.947616000Z,Quote,,,1144,15558,1145,34654,0
GSK.L,2011-02-01T16:13:31.947616000Z,Quote,,,1144,15558,1144.5,3557,0
GSK.L,2011-02-01T16:13:31.947616000Z,Quote,,,1144,15558,1144.5,5357,0
GSK.L,2011-02-01T16:13:31.958816000Z,Quote,,,1144,15558,1144.5,4157,0
GSK.L,2011-02-01T16:13:31.975304000Z,Quote,,,1144,15558,1144.5,3057,0
GSK.L,2011-02-01T16:13:32.057486000Z,Quote,,,1144,15342,1144.5,3057,0
GSK.L,2011-02-01T16:13:32.237091000Z,Quote,,,1144,15430,1144.5,3057,0
GSK.L,2011-02-01T16:13:32.354810000Z,Trade,1144.5,800,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:32.354810000Z,Quote,,,1144,15430,1144.5,2257,0
GSK.L,2011-02-01T16:13:33.282077000Z,Quote,,,1144,14366,1144.5,2257,0
GSK.L,2011-02-01T16:13:33.883276000Z,Quote,,,1144,14366,1144.5,1657,0
GSK.L,2011-02-01T16:13:39.268539000Z,Quote,,,1144,15069,1144.5,1657,0
GSK.L,2011-02-01T16:13:42.609106000Z,Trade,1144.5,312,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:42.609106000Z,Quote,,,1144,15069,1144.5,1345,0
GSK.L,2011-02-01T16:13:43.367550000Z,Trade,1144,338,1144,,1144.5,,-1
GSK.L,2011-02-01T16:13:43.367550000Z,Quote,,,1144,14731,1144.5,1345,0
GSK.L,2011-02-01T16:13:43.540738000Z,Quote,,,1144,14731,1144.5,2445,0
GSK.L,2011-02-01T16:13:43.551056000Z,Quote,,,1144,14731,1144.5,1345,0
GSK.L,2011-02-01T16:13:43.730386000Z,Quote,,,1144,15281,1144.5,1345,0
GSK.L,2011-02-01T16:13:47.555566000Z,Quote,,,1144,15281,1144.5,4218,0
GSK.L,2011-02-01T16:13:47.555566000Z,Quote,,,1144,15281,1144.5,4818,0
GSK.L,2011-02-01T16:13:48.113626000Z,Quote,,,1144,15281,1144.5,5918,0
GSK.L,2011-02-01T16:13:48.423973000Z,Quote,,,1144,15281,1144.5,4818,0
GSK.L,2011-02-01T16:13:49.012018000Z,Quote,,,1144,15281,1144.5,5918,0
GSK.L,2011-02-01T16:13:49.067927000Z,Quote,,,1144,15281,1144.5,4818,0
GSK.L,2011-02-01T16:13:50.022488000Z,Quote,,,1144,15281,1144.5,5918,0
GSK.L,2011-02-01T16:13:50.820958000Z,Trade,1144.35,20000,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:51.090217000Z,Quote,,,1144,15281,1144.5,4818,0
GSK.L,2011-02-01T16:13:51.151501000Z,Quote,,,1144,15281,1144.5,8376,0
GSK.L,2011-02-01T16:13:51.271868000Z,Quote,,,1144,15281,1144.5,9476,0
GSK.L,2011-02-01T16:13:51.312945000Z,Quote,,,1144,15281,1144.5,9926,0
GSK.L,2011-02-01T16:13:51.458046000Z,Quote,,,1144,15281,1144.5,8826,0
GSK.L,2011-02-01T16:13:51.529678000Z,Quote,,,1144,15281,1144.5,9926,0
GSK.L,2011-02-01T16:13:53.125793000Z,Quote,,,1144,14281,1144.5,9926,0
GSK.L,2011-02-01T16:13:53.125793000Z,Quote,,,1144,14281,1144.5,10516,0
GSK.L,2011-02-01T16:13:55.118539000Z,Quote,,,1144,14281,1144.5,6958,0
GSK.L,2011-02-01T16:13:55.225911000Z,Quote,,,1144,14281,1144.5,5613,0
GSK.L,2011-02-01T16:13:55.622722000Z,Quote,,,1144,14281,1144.5,4513,0
GSK.L,2011-02-01T16:13:55.783429000Z,Quote,,,1144,14281,1144.5,3923,0
GSK.L,2011-02-01T16:13:56.450453000Z,Quote,,,1144,14281,1144.5,5023,0
GSK.L,2011-02-01T16:13:56.534336000Z,Quote,,,1144,14281,1144.5,3923,0
GSK.L,2011-02-01T16:13:58.588175000Z,Quote,,,1144,15281,1144.5,3923,0
GSK.L,2011-02-01T16:13:58.647363000Z,Quote,,,1144,15281,1144.5,3323,0
GSK.L,2011-02-01T16:13:58.647363000Z,Trade,1144.5,1101,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:58.647363000Z,Quote,,,1144,15281,1144.5,2222,0
GSK.L,2011-02-01T16:13:58.654540000Z,Trade,1144.5,600,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:58.654540000Z,Quote,,,1144,15281,1144.5,1622,0
GSK.L,2011-02-01T16:13:58.654540000Z,Trade,1144.5,99,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:58.662387000Z,Quote,,,1144,15281,1144.5,1523,0
GSK.L,2011-02-01T16:13:58.662387000Z,Quote,,,1144,15281,1144.5,450,0
GSK.L,2011-02-01T16:13:58.662387000Z,Trade,1144.5,450,1144,,1144.5,,1
GSK.L,2011-02-01T16:13:58.662387000Z,Quote,,,1144.5,3205,1145,20578,0
GSK.L,2011-02-01T16:13:58.662387000Z,Quote,,,1144.5,3205,1145,21518,0
GSK.L,2011-02-01T16:13:58.662387000Z,Quote,,,1144.5,3205,1145,18058,0
GSK.L,2011-02-01T16:13:58.662387000Z,Quote,,,1144.5,3205,1145,17658,0
GSK.L,2011-02-01T16:13:58.662387000Z,Quote,,,1144.5,3205,1145,17258,0
GSK.L,2011-02-01T16:13:58.663236000Z,Quote,,,1144.5,720,1145,17258,0
GSK.L,2011-02-01T16:13:58.663236000Z,Trade,1144.5,2485,1144.5,,1145,,-1
GSK.L,2011-02-01T16:13:58.663236000Z,Quote,,,1144.5,720,1145,16928,0
GSK.L,2011-02-01T16:13:58.663236000Z,Quote,,,1144.5,1050,1145,16928,0
GSK.L,2011-02-01T16:13:58.663236000Z,Quote,,,1144.5,1650,1145,16928,0
GSK.L,2011-02-01T16:13:58.663236000Z,Quote,,,1144.5,1650,1145,15988,0
GSK.L,2011-02-01T16:13:58.677769000Z,Quote,,,1144.5,1050,1145,15988,0
GSK.L,2011-02-01T16:13:58.677769000Z,Trade,1144.5,226,1144.5,,1145,,-1
GSK.L,2011-02-01T16:13:58.677769000Z,Quote,,,1144.5,824,1145,15988,0
GSK.L,2011-02-01T16:13:58.677769000Z,Quote,,,1144.5,824,1145,16318,0
GSK.L,2011-02-01T16:13:58.677769000Z,Quote,,,1144.5,494,1145,16318,0
GSK.L,2011-02-01T16:13:58.677769000Z,Trade,1144.5,494,1144.5,,1145,,-1
GSK.L,2011-02-01T16:13:58.677769000Z,Quote,,,1144,16281,1145,16318,0
GSK.L,2011-02-01T16:13:58.688616000Z,Quote,,,1144,15281,1145,16318,0
GSK.L,2011-02-01T16:13:58.688616000Z,Quote,,,1144,14951,1145,16318,0
GSK.L,2011-02-01T16:13:58.688616000Z,Quote,,,1144,14951,1145,21678,0
GSK.L,2011-02-01T16:13:58.714960000Z,Quote,,,1144,14951,1145,22078,0
GSK.L,2011-02-01T16:13:58.716946000Z,Quote,,,1144,14951,1145,24236,0
GSK.L,2011-02-01T16:13:58.716946000Z,Quote,,,1144,14951,1145,30036,0
GSK.L,2011-02-01T16:13:58.769692000Z,Quote,,,1144,14951,1144.5,2,0
GSK.L,2011-02-01T16:14:03.075795000Z,Quote,,,1144,14951,1145,15137,0
GSK.L,2011-02-01T16:14:03.075795000Z,Quote,,,1144,14951,1145,14737,0
GSK.L,2011-02-01T16:14:03.075795000Z,Quote,,,1144,14951,1145,15857,0
GSK.L,2011-02-01T16:14:03.287530000Z,Quote,,,1144,14951,1145,13236,0
GSK.L,2011-02-01T16:14:06.730049000Z,Trade,1145,315,1144,,1145,,1
GSK.L,2011-02-01T16:14:06.730049000Z,Quote,,,1144,14951,1145,12921,0
GSK.L,2011-02-01T16:14:06.730049000Z,Quote,,,1144,14951,1145,13221,0
GSK.L,2011-02-01T16:14:06.730049000Z,Quote,,,1144,15244,1145,13221,0
GSK.L,2011-02-01T16:14:06.730049000Z,Quote,,,1144,15574,1145,13221,0
GSK.L,2011-02-01T16:14:06.853601000Z,Quote,,,1144,15574,1144.5,2,0
GSK.L,2011-02-01T16:14:06.853601000Z,Quote,,,1144,15281,1144.5,2,0
GSK.L,2011-02-01T16:14:06.853601000Z,Trade,1144.5,2,1144,,1144.5,,1
GSK.L,2011-02-01T16:14:06.853601000Z,Quote,,,1144,15281,1145,12101,0
GSK.L,2011-02-01T16:14:06.859463000Z,Quote,,,1144,15281,1145,14671,0
GSK.L,2011-02-01T16:14:07.003731000Z,Quote,,,1144,15281,1145,17292,0
GSK.L,2011-02-01T16:14:07.019022000Z,Quote,,,1144,16681,1145,17292,0
GSK.L,2011-02-01T16:14:07.203292000Z,Quote,,,1144,16681,1145,14671,0
GSK.L,2011-02-01T16:14:09.628574000Z,Trade,1144.35,180000,1144,,1145,,-1
GSK.L,2011-02-01T16:14:09.791337000Z,Quote,,,1144,16131,1145,14671,0
GSK.L,2011-02-01T16:14:09.801530000Z,Quote,,,1144,16734,1145,14671,0
GSK.L,2011-02-01T16:14:09.866610000Z,Quote,,,1144,17284,1145,14671,0
GSK.L,2011-02-01T16:14:12.110776000Z,Quote,,,1144,17609,1145,14671,0
GSK.L,2011-02-01T16:14:12.110776000Z,Quote,,,1144,23309,1145,14671,0
GSK.L,2011-02-01T16:14:12.116276000Z,Quote,,,1144.5,400,1145,14671,0
GSK.L,2011-02-01T16:14:12.116276000Z,Quote,,,1144.5,1600,1145,14671,0
GSK.L,2011-02-01T16:14:12.116276000Z,Quote,,,1144.5,1600,1145,9311,0
GSK.L,2011-02-01T16:14:12.116276000Z,Quote,,,1144.5,1600,1145,6741,0
GSK.L,2011-02-01T16:14:12.122120000Z,Quote,,,1144.5,1600,1145,5741,0
GSK.L,2011-02-01T16:14:12.170650000Z,Quote,,,1144.5,1200,1145,5741,0
GSK.L,2011-02-01T16:14:12.753943000Z,Quote,,,1144.5,1324,1145,5741,0
GSK.L,2011-02-01T16:14:13.153333000Z,Quote,,,1144.5,1624,1145,5741,0
GSK.L,2011-02-01T16:14:13.248985000Z,Quote,,,1144.5,2574,1145,5741,0
GSK.L,2011-02-01T16:14:13.313813000Z,Quote,,,1144.5,2874,1145,5741,0
GSK.L,2011-02-01T16:14:13.708273000Z,Quote,,,1144.5,2874,1145,5111,0
GSK.L,2011-02-01T16:14:13.708273000Z,Quote,,,1144.5,3126,1145,5111,0
GSK.L,2011-02-01T16:14:13.723370000Z,Trade,1145,285,1144.5,,1145,,1
GSK.L,2011-02-01T16:14:13.723370000Z,Trade,1145,6,1144.5,,1145,,1
GSK.L,2011-02-01T16:14:13.723370000Z,Quote,,,1144.5,3126,1145,4820,0
GSK.L,2011-02-01T16:14:13.723370000Z,Quote,,,1144.5,3126,1145,5120,0
GSK.L,2011-02-01T16:14:13.723370000Z,Quote,,,1144.5,3126,1145,4790,0
GSK.L,2011-02-01T16:14:13.723370000Z,Quote,,,1144.5,3526,1145,4790,0
GSK.L,2011-02-01T16:14:13.759089000Z,Quote,,,1144.5,4116,1145,4790,0
GSK.L,2011-02-01T16:14:13.759089000Z,Quote,,,1144.5,4386,1145,4790,0
GSK.L,2011-02-01T16:14:13.812846000Z,Quote,,,1144.5,6602,1145,4790,0
GSK.L,2011-02-01T16:14:14.536835000Z,Quote,,,1144.5,6602,1145,5120,0
GSK.L,2011-02-01T16:14:16.396752000Z,Quote,,,1144.5,6702,1145,5120,0
GSK.L,2011-02-01T16:14:16.486399000Z,Quote,,,1144.5,6962,1145,5120,0
GSK.L,2011-02-01T16:14:16.923753000Z,Quote,,,1144.5,7362,1145,5120,0
GSK.L,2011-02-01T16:14:16.967893000Z,Quote,,,1144.5,8574,1145,5120,0
GSK.L,2011-02-01T16:14:16.998721000Z,Quote,,,1144.5,8574,1145,3926,0
GSK.L,2011-02-01T16:14:17.009943000Z,Quote,,,1144.5,8574,1145,3336,0
GSK.L,2011-02-01T16:14:17.009943000Z,Quote,,,1144.5,8574,1145,2336,0
GSK.L,2011-02-01T16:14:17.009943000Z,Quote,,,1144.5,8474,1145,2336,0
GSK.L,2011-02-01T16:14:17.009943000Z,Quote,,,1144.5,9104,1145,2336,0
GSK.L,2011-02-01T16:14:17.085091000Z,Quote,,,1144.5,9104,1145,3236,0
GSK.L,2011-02-01T16:14:17.133583000Z,Quote,,,1144.5,7892,1145,3236,0
GSK.L,2011-02-01T16:14:17.308870000Z,Quote,,,1144.5,7892,1145,4436,0
GSK.L,2011-02-01T16:14:17.308870000Z,Quote,,,1144.5,7892,1145,5026,0
GSK.L,2011-02-01T16:14:17.460135000Z,Quote,,,1144.5,8438,1145,5026,0
GSK.L,2011-02-01T16:14:17.479726000Z,Quote,,,1144.5,8038,1145,5026,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,5822,1145,5026,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,5232,1145,5026,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,5232,1145,5426,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,4832,1145,5426,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,4202,1145,5426,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,4202,1145,5826,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,3002,1145,5826,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,2702,1145,5826,0
GSK.L,2011-02-01T16:14:19.670946000Z,Quote,,,1144.5,2702,1145,6456,0
GSK.L,2011-02-01T16:14:19.673996000Z,Quote,,,1144.5,2402,1145,6456,0
GSK.L,2011-02-01T16:14:19.673996000Z,Quote,,,1144.5,2402,1145,7056,0
GSK.L,2011-02-01T16:14:19.673996000Z,Trade,1144.5,124,1144.5,,1145,,-1
GSK.L,2011-02-01T16:14:19.673996000Z,Trade,1144.5,70,1144.5,,1145,,-1
GSK.L,2011-02-01T16:14:19.673996000Z,Quote,,,1144.5,2208,1145,7056,0
GSK.L,2011-02-01T16:14:19.679159000Z,Trade,1144.5,51,1144.5,,1145,,-1
GSK.L,2011-02-01T16:14:19.679159000Z,Quote,,,1144.5,2157,1145,7056,0
GSK.L,2011-02-01T16:14:19.679159000Z,Trade,1144.5,49,1144.5,,1145,,-1
GSK.L,2011-02-01T16:14:19.679159000Z,Quote,,,1144.5,2108,1145,7056,0
GSK.L,2011-02-01T16:14:19.686677000Z,Quote,,,1144.5,2108,1145,6456,0
GSK.L,2011-02-01T16:14:19.763346000Z,Quote,,,1144.5,3642,1145,6456,0
GSK.L,2011-02-01T16:14:19.780480000Z,Quote,,,1144.5,4242,1145,6456,0
GSK.L,2011-02-01T16:14:19.834923000Z,Quote,,,1144.5,4492,1145,6456,0
GSK.L,2011-02-01T16:14:21.097683000Z,Quote,,,1144.5,5292,1145,6456,0
GSK.L,2011-02-01T16:14:21.097683000Z,Quote,,,1144.5,4492,1145,6456,0
GSK.L,2011-02-01T16:14:21.097683000Z,Quote,,,1144.5,5292,1145,6456,0
GSK.L,2011-02-01T16:14:21.113390000Z,Quote,,,1144.5,4492,1145,6456,0
GSK.L,2011-02-01T16:14:21.194907000Z,Quote,,,1144.5,5292,1145,6456,0
GSK.L,2011-02-01T16:14:21.194907000Z,Quote,,,1144.5,4492,1145,6456,0
GSK.L,2011-02-01T16:14:21.194907000Z,Quote,,,1144.5,5292,1145,6456,0
GSK.L,2011-02-01T16:14:21.234735000Z,Quote,,,1144.5,4492,1145,6456,0
GSK.L,2011-02-01T16:14:21.253606000Z,Quote,,,1144.5,5292,1145,6456,0
GSK.L,2011-02-01T16:14:21.381766000Z,Quote,,,1144.5,4492,1145,6456,0
GSK.L,2011-02-01T16:14:22.123110000Z,Quote,,,1144.5,5292,1145,6456,0
GSK.L,2011-02-01T16:14:22.166171000Z,Quote,,,1144.5,5775,1145,6456,0
GSK.L,2011-02-01T16:14:22.601177000Z,Quote,,,1144.5,4975,1145,6456,0
GSK.L,2011-02-01T16:14:23.154243000Z,Quote,,,1144.5,5775,1145,6456,0
GSK.L,2011-02-01T16:14:23.573067000Z,Quote,,,1144.5,4975,1145,6456,0
GSK.L,2011-02-01T16:14:24.174651000Z,Quote,,,1144.5,5775,1145,6456,0
GSK.L,2011-02-01T16:14:24.736797000Z,Quote,,,1144.5,4975,1145,6456,0
GSK.L,2011-02-01T16:14:24.888739000Z,Quote,,,1144.5,5775,1145,6456,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,6375,1145,6456,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,6375,1145,6256,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,6375,1145,5856,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,6375,1145,5456,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,6675,1145,5456,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,6675,1145,5156,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,6675,1145,4756,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,7265,1145,4756,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,7565,1145,4756,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,8115,1145,4756,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,8115,1145,4456,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,8515,1145,4456,0
GSK.L,2011-02-01T16:14:28.340746000Z,Quote,,,1144.5,8515,1145,4156,0
GSK.L,2011-02-01T16:14:28.349890000Z,Quote,,,1144.5,8515,1145,3826,0
GSK.L,2011-02-01T16:14:28.349890000Z,Quote,,,1144.5,8515,1145,3196,0
GSK.L,2011-02-01T16:14:28.349890000Z,Quote,,,1144.5,9145,1145,3196,0
GSK.L,2011-02-01T16:14:28.349890000Z,Quote,,,1144.5,9145,1145,1996,0
GSK.L,2011-02-01T16:14:28.369367000Z,Trade,1145,330,1144.5,,1145,,1
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,9145,1145,1666,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,8845,1145,1666,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,8245,1145,1666,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,7945,1145,1666,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,7945,1145,1076,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,8345,1145,1076,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,8675,1145,1076,0
GSK.L,2011-02-01T16:14:28.369367000Z,Trade,1145,373,1144.5,,1145,,1
GSK.L,2011-02-01T16:14:28.369367000Z,Trade,1145,703,1144.5,,1145,,1
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,8675,1145.5,14526,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,8675,1145.5,14926,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,8675,1145.5,17406,0
GSK.L,2011-02-01T16:14:28.369367000Z,Quote,,,1144.5,8675,1145.5,17806,0
GSK.L,2011-02-01T16:14:28.405239000Z,Quote,,,1144.5,10573,1145.5,17806,0
GSK.L,2011-02-01T16:14:28.405239000Z,Quote,,,1144.5,16173,1145.5,17806,0
GSK.L,2011-02-01T16:14:28.405239000Z,Quote,,,1145,2704,1145.5,17806,0
GSK.L,2011-02-01T16:14:28.405239000Z,Quote,,,1145,2704,1145.5,15326,0
GSK.L,2011-02-01T16:14:28.405239000Z,Quote,,,1145,2704,1145.5,12326,0
GSK.L,2011-02-01T16:14:28.405239000Z,Quote,,,1145,2704,1145.5,11996,0
GSK.L,2011-02-01T16:14:28.431660000Z,Quote,,,1145,2704,1145.5,14147,0
GSK.L,2011-02-01T16:14:28.431951000Z,Quote,,,1145,2704,1145.5,11996,0
GSK.L,2011-02-01T16:14:28.457718000Z,Quote,,,1145,3304,1145.5,11996,0
GSK.L,2011-02-01T16:14:28.495527000Z,Quote,,,1145,600,1145.5,11996,0
GSK.L,2011-02-01T16:14:28.495527000Z,Quote,,,1144.5,16639,1145.5,11996,0
GSK.L,2011-02-01T16:14:28.495527000Z,Quote,,,1144.5,16639,1145.5,17136,0
GSK.L,2011-02-01T16:14:28.495527000Z,Quote,,,1144.5,17561,1145.5,17136,0
GSK.L,2011-02-01T16:14:28.495527000Z,Quote,,,1144.5,17561,1145.5,17466,0
GSK.L,2011-02-01T16:14:28.495527000Z,Quote,,,1144.5,17311,1145.5,17466,0
GSK.L,2011-02-01T16:14:28.495527000Z,Quote,,,1144.5,16389,1145.5,17466,0
GSK.L,2011-02-01T16:14:28.495527000Z,Quote,,,1144.5,15389,1145.5,17466,0
GSK.L,2011-02-01T16:14:28.527334000Z,Quote,,,1145,258,1145.5,17466,0
GSK.L,2011-02-01T16:14:28.530353000Z,Quote,,,1145,258,1145.5,12326,0
GSK.L,2011-02-01T16:14:28.555553000Z,Quote,,,1145,258,1145.5,11996,0
GSK.L,2011-02-01T16:14:28.636009000Z,Quote,,,1145,258,1145.5,9375,0
GSK.L,2011-02-01T16:14:28.770407000Z,Quote,,,1145,258,1145.5,9705,0
GSK.L,2011-02-01T16:14:29.232387000Z,Quote,,,1145,555,1145.5,9705,0
GSK.L,2011-02-01T16:14:29.248209000Z,Quote,,,1145,1777,1145.5,9705,0
GSK.L,2011-02-01T16:14:29.329172000Z,Quote,,,1145,2061,1145.5,9705,0
GSK.L,2011-02-01T16:14:29.504665000Z,Quote,,,1145,2061,1145.5,9001,0
GSK.L,2011-02-01T16:14:29.971546000Z,Quote,,,1145,2861,1145.5,9001,0
GSK.L,2011-02-01T16:14:29.971546000Z,Quote,,,1145,3461,1145.5,9001,0
GSK.L,2011-02-01T16:14:30.080901000Z,Quote,,,1145,3713,1145.5,9001,0
GSK.L,2011-02-01T16:14:30.327963000Z,Trade,1145.25,94,1145,,1145.5,,1
